,start_time,start_lat,start_lng,end_lat,end_lng,ride_value,X_pick,Y_pick,X_drop,Y_drop,timestamp,distances
536330,2022-03-05 23:13:20.186535000,59.44353872327331,24.70678271082326,59.406796819401855,24.81194381737648,1.78,540099.1272657418,6589735.7636382645,546114.6874855588,6585710.385296519,1646522000.186535,7238.137574848861
444789,2022-03-01 21:44:37.031279000,59.4392640857711,24.714241765210165,59.41977989423207,24.744775491684127,0.68675,540527.3694945691,6589264.055521979,542283.9392116442,6587112.397675084,1646171077.031279,2777.6192433539736
297223,2022-03-16 11:34:47.005000000,59.45702138449517,24.82475015971065,59.42349639414771,24.750594635540136,1.389687182402045,546773.1976533118,6591314.10319078,542609.669026951,6587530.089314969,1647430487.0049999,5626.1649135847265
576327,2022-03-22 06:02:53.071480000,59.39009029650148,24.852263042290808,59.39702307234264,24.66138108430831,2.65525,548428.1611220683,6583877.7765447525,537574.4586706421,6584527.693597244,1647928973.07148,10873.14347735806
443958,2022-03-22 17:46:41.258614999,59.40428024090559,24.63959802756416,59.440009322499705,24.70004341298892,1.2985,536329.2463864811,6585324.130701368,539720.8924107271,6589338.58110833,1647971201.258615,5255.385316391337
174535,2022-03-26 17:36:36.675000000,59.41661699641238,24.654403649597395,59.497621738296445,24.84125254437545,3.429351239735521,537156.7731086286,6586706.541594888,547652.3056658137,6595848.533078077,1648316196.675,13918.771926345975
604929,2022-03-17 02:34:00.289304000,59.434790805379954,24.74582325485321,59.43976917621049,24.742660925488053,0.14475,542324.8289864329,6588785.242625258,542139.2364251049,6589337.833977083,1647484440.289304,582.9252104102632
458604,2022-03-13 19:30:03.006460000,59.39946580189528,24.6668278314152,59.43036954510576,24.75754150046361,1.523,537881.184506216,6584802.872540384,542995.3638379897,6588300.1755980905,1647199803.00646,6195.640315172291
139664,2022-03-18 14:34:35.320000000,59.42776165228567,24.761977832384986,59.45350599612326,24.70958869686184,1.0233594212017083,543250.4437611281,6588012.51433543,540246.5717418221,6590847.793398576,1647614075.32,4130.623981226301
39784,2022-03-17 22:10:26.844703000,59.43840453176357,24.75612402883805,59.443092568050496,24.754311251710178,0.1325,542904.8264205302,6589194.3494541645,542796.0951127027,6589715.430734874,1647555026.844703,532.3046105450044
103432,2022-03-21 11:05:25.790299000,59.43556791513331,24.755880009522382,59.42743099381647,24.773754071415343,0.33525,542894.5416131115,6588878.199595672,543919.2675754231,6587983.3316657,1647860725.790299,1360.4601831466555
580830,2022-03-20 13:44:34.116000000,59.42145449483701,24.65004298287485,59.44147658443091,24.732489158913424,1.2713881570844865,536903.9614447742,6587243.027556382,541560.0273967502,6589521.6907321,1647783874.116,5183.749224019525
254961,2022-03-06 11:43:18.430591000,59.45144261417925,24.701679949892902,59.43633810950028,24.755200204344355,0.8525,539800.4231517424,6590613.214252645,542854.9997693734,6588963.563260473,1646566998.4305909,3471.5683356304044
573109,2022-03-16 06:54:40.405967000,59.41946349459473,24.71297229683229,59.432867486730274,24.761082742185483,0.764,540478.7864260041,6587057.531370609,543193.186097579,6588580.715988859,1647413680.405967,3112.5643701484287
194283,2022-03-16 12:05:28.433212000,59.41543219238997,24.739100543015248,59.43240910244521,24.731170312956905,0.48375,541967.0991482262,6586624.510361001,541496.2125786179,6588510.769644934,1647432328.4332118,1944.1471774689326
306074,2022-03-21 16:52:55.369704000,59.42735470724115,24.77379312349619,59.44782139228799,24.8590366808822,1.3119999999999998,543921.5821604176,6587974.85911136,548730.6748975532,6590313.659011966,1647881575.369704,5347.649757551618
221612,2022-03-19 11:54:17.859688000,59.40388742213975,24.635779252385515,59.4335979729446,24.72464832871819,1.48325,536112.7607821495,6585278.309079908,541124.6531327439,6588639.191354581,1647690857.859688,6034.450645929581
562417,2022-03-22 23:05:23.394211000,59.43531210137106,24.749259758691128,59.4410760008325,24.772617703457488,0.36125,542519.1908440422,6588845.487428595,543837.2598503164,6589502.610556235,1647990323.394211,1472.7921476498852
104395,2022-03-18 06:22:37.172000000,59.39313020438371,24.72095592898784,59.40559277025125,24.625866932404588,1.3544885481697608,540963.567842106,6584128.914670029,535547.9770806524,6585462.988157619,1647584557.172,5577.488266758832
119132,2022-03-02 23:21:19.196554000,59.438833606584126,24.75326924170585,59.45030780904445,24.85025837693864,1.38275,542742.3069620605,6589240.325071282,548229.2227071013,6590584.293116638,1646263279.196554,5649.11448814024
47604,2022-03-22 11:00:28.434000000,59.43454692775126,24.773319351344075,59.405602780105546,24.67589861642636,1.5664123428960093,543885.454158813,6588775.744674618,538389.5717810175,6585491.677564359,1647946828.4339998,6402.329255454522
207982,2022-03-17 05:23:43.715655000,59.44520972190304,24.704257934635766,59.42894097540058,24.69164042351388,0.484,539953.9355595128,6589920.405237942,539256.832723325,6588100.6302505,1647494623.7156549,1948.7260887929192
130148,2022-03-11 12:37:04.625197000,59.43760987233177,24.743126572285213,59.41067263257576,24.685562497500968,1.09375,542168.3215602869,6589097.583502099,538932.6677867803,6586062.020101677,1647002224.6251972,4436.676740533468
453738,2022-03-25 01:19:25.938476000,59.435258615417226,24.74359353501336,59.43681367709564,24.83709018685452,1.29775,542197.7217606616,6588835.951038018,547501.08247058,6589071.694982876,1648171165.938476,5308.597745831174
101670,2022-03-03 06:55:34.148954000,59.45699895828331,24.67470234617301,59.43530970978035,24.76683779757072,1.41275,538264.0361580743,6591216.493295076,543516.674127687,6588856.494142763,1646290534.1489542,5758.454796100714
39955,2022-03-09 11:37:32.965551000,59.44454495581929,24.74792921433915,59.43650494160102,24.75785453067143,0.262,542432.2190891756,6589873.170079229,543005.4072266445,6588983.846837861,1646825852.9655511,1058.0361376494748
214202,2022-03-13 08:33:28.525000000,59.43554695812645,24.818943171666383,59.43286481538522,24.820721773149465,0.1249225670674283,546473.0960315509,6588917.874847937,546577.678365092,6588620.3264739625,1647160408.5249999,315.392611428978
595898,2022-03-05 10:35:33.216781000,59.4388048812906,24.757108216676308,59.41728143099907,24.64823909791777,1.62425,542960.166519857,6589239.577592236,536806.0479879036,6586777.160329206,1646476533.2167811,6628.47446118646
216422,2022-03-13 02:12:41.649439000,59.45263938710722,24.87332082337405,59.33381714377574,24.77350237170289,3.57625,549533.9396001294,6590860.8295223,544025.239138401,6577555.013101338,1647137561.6494389,14401.060079222168
250430,2022-03-03 22:33:54.507708000,59.43513027645317,24.74569263651888,59.500797881075975,24.82157780171206,2.1045,542316.9963934397,6588822.976692773,546533.5627672448,6596188.540509324,1646346834.5077078,8487.105650360249
22166,2022-03-01 21:21:15.800513000,59.43630019554176,24.77029792233636,59.398554966085776,24.703756502051988,1.39625,543711.7542620988,6588969.081923708,539980.0196618695,6584722.840288855,1646169675.800513,5653.000189997274
283967,2022-03-11 15:51:27.929324000,59.412683149578,24.73857090600243,59.440191063206434,24.745376992795965,0.769,541940.3989074976,6586317.942706389,542292.8198811734,6589386.540944841,1647013887.9293242,3088.7692843127124
148415,2022-03-28 19:04:00.310000000,59.42588795146489,24.65209402670464,59.44508935950388,24.704325873366777,0.8908768728258787,537015.5972981593,6587738.042025078,539957.9305107485,6589907.037405176,1648494240.3100002,3655.3885830089694
298599,2022-03-02 10:13:27.891829000,59.403566702451805,24.733403412612443,59.490161555784816,24.840774061181463,2.82725,541658.0741290863,6585299.175340218,547635.6210116673,6595017.136478204,1646216007.891829,11409.199595627819
426751,2022-03-07 00:24:51.185000000,59.43634559943622,24.754753149764014,59.411864246908806,24.74369503683319,0.687835489047342,542829.6226503438,6588964.112091103,542232.3767542703,6586229.934165594,1646612691.185,2798.648171656177
265946,2022-03-23 14:53:18.536342000,59.430396719315006,24.77327337544014,59.42693020813639,24.795016546217248,0.3165,543888.1751118666,6588313.3912980985,545126.7582164658,6587941.658679016,1648047198.536342,1293.1640449257532
117731,2022-03-19 18:18:30.933217000,59.4350804738646,24.77031679268584,59.413568040075845,24.655012386608963,1.7075,543714.385494662,6588833.219902956,537194.6526581452,6586367.228414254,1647713910.933217,6970.511479217615
185469,2022-03-27 07:37:44.494302000,59.426572306290176,24.73361391768072,59.41680887797412,24.739136010484025,0.2815,541642.0008221717,6587862.075163183,541967.4229939928,6586777.8919451265,1648366664.494302,1131.9685685688303
5574,2022-03-02 02:06:51.390450000,59.421777825952,24.791623075604647,59.43830316920718,24.775932744115767,0.5075,544940.9208641141,6587365.421148504,544028.915592258,6589195.894152712,1646186811.39045,2045.0880262295232
400696,2022-03-05 01:30:03.404911000,59.40773455330236,24.6509120814907,59.43708836077602,24.74270037455698,1.51175,536968.1318014744,6585715.118296646,542144.7814641102,6589039.220098287,1646443803.404911,6152.0203606086125
523122,2022-03-08 23:17:08.199611000,59.40126921315995,24.648277214714,59.47349249968924,24.887280796305443,3.87475,536825.4518864767,6584993.4391820645,550294.9609895556,6593194.186818425,1646781428.199611,15769.589001403629
13248,2022-03-06 09:20:10.264909000,59.43196517744872,24.762041831142568,59.40756968144382,24.697604745182428,1.12125,543248.7562178475,6588480.818678716,539620.1101243839,6585723.408489321,1646558410.264909,4557.453611852411
472638,2022-03-13 10:03:28.612000000,59.43776966912849,24.766177576942656,59.42806640696566,24.707855583991496,0.8597424949567026,543476.0791748139,6589130.100363282,540178.1837262907,6588012.805647488,1647165808.612,3482.0197976649924
575886,2022-03-01 10:50:19.003773000,59.46203971994546,24.90532709282353,59.431763115372846,24.74938879494889,2.321,551335.0628255123,6591932.057023085,542530.9301700332,6588450.218912412,1646131819.003773,9467.626336321162
493161,2022-03-27 14:51:11.749344000,59.445807947423525,24.74622192798697,59.38121811101344,24.831204000605307,2.14525,542333.7984484168,6590012.786891159,547243.8323082067,6582874.447886044,1648392671.749344,8663.966542884562
196343,2022-03-24 14:43:29.784000000,59.434822480299374,24.831264576526923,59.41967173837465,24.829746560593115,0.4169162797718005,547173.2713971634,6588845.771345734,547108.0085847316,6587156.968719446,1648133009.784,1690.063177884863
508851,2022-03-14 14:17:29.238453000,59.44279962720312,24.727814506399284,59.450427979078256,24.73626268511552,0.24175,541293.2077848687,6589666.189107733,541763.1756727982,6590521.210185278,1647267449.238453,975.6694413231183
227370,2022-03-26 05:34:12.584419000,59.41058033918572,24.651261826195828,59.43538083512782,24.75405073355539,1.5835,536984.9166464814,6586032.328120295,542790.9728578802,6588856.190868722,1648272852.584419,6456.352650829882
340182,2022-03-19 06:52:32.425130000,59.432731999235365,24.759550206135103,59.41026336774164,24.741647465345245,0.6709999999999999,543106.3858064944,6588564.637113409,542118.0774441345,6586050.313184472,1647672752.42513,2701.588095683213
605375,2022-03-06 16:36:35.260118000,59.3472287058266,24.641475467785423,59.43915149982565,24.8492964506972,3.84975,536496.6619904105,6578969.749555004,548190.3984579992,6589340.826777482,1646584595.260118,15630.1860298599
4760,2022-03-08 20:04:12.756945000,59.448926853048384,24.86684901599521,59.39566525727474,24.643547082969743,3.43275,549172.2300903066,6590442.504720202,536562.7540761953,6584366.579920174,1646769852.756945,13996.990659639836
112594,2022-03-27 16:09:26.763719000,59.39693314450554,24.678703839950128,59.3964017689751,24.710013419377777,0.4345,538558.66927695,6584527.506541472,540337.9974937217,6584486.725881995,1648397366.7637188,1779.795484090067
24969,2022-03-27 11:18:47.289545000,59.49249564006834,24.841286595098424,59.449356786959534,24.71092761722096,2.169,547661.3967690613,6595277.514899437,540327.4090999253,6590386.377343484,1648379927.289545,8815.36168981706
329940,2022-03-15 11:29:34.128720000,59.43963539175776,24.728561422339865,59.42416170153939,24.74228627121056,0.4695,541339.4118165468,6589314.1570524005,542137.2199399568,6587598.954570399,1647343774.1287198,1891.670519949043
356842,2022-03-09 15:33:33.928866000,59.40899000137191,24.6373214947764,59.40455307165976,24.67227418028568,0.50025,536194.9578195722,6585847.561935842,538184.8906139946,6585372.673117672,1646840013.9288661,2045.8132651687679
139403,2022-03-11 15:06:47.376919000,59.4283975143757,24.70574729567368,59.43521551670835,24.59981227689708,1.48175,540058.1327122236,6588048.429620328,534038.656069603,6588749.442840014,1647011207.376919,6060.158297043693
605267,2022-03-24 22:15:30.152000000,59.4399753968569,24.749781100766963,59.43967613607913,24.69886277653034,0.7020004354825384,542542.9679127419,6589365.3010952175,539654.2915250553,6589300.765835516,1648160130.152,2889.3971815108775
248051,2022-03-04 22:47:05.794325000,59.42418980003732,24.72318533937213,59.4395529640172,24.73745657062781,0.47,541052.9298879534,6587590.240067182,541844.2134890002,6589310.490222063,1646434025.7943249,1893.51269672347
251872,2022-03-12 07:08:58.852457000,59.4268588497914,24.75164615807646,59.435687363544034,24.81486106433552,0.9105,542665.1617550461,6587905.327576939,546241.2674651617,6588930.694424829,1647068938.852457,3720.202846979502
38677,2022-03-27 16:54:04.425553000,59.43899731265432,24.748532005657697,59.42559287695307,24.80691314754076,0.89125,542473.3124827815,6589255.5525353085,545803.7933897855,6587800.747833425,1648400044.4255528,3634.3582366822243
18118,2022-03-25 00:02:06.156000000,59.43117264254541,24.745390245632866,59.41190940030534,24.687112025832448,0.9707366662139574,542304.7362133608,6588381.912815482,539019.2501150024,6586200.694256805,1648166526.156,3943.61931520087
231241,2022-03-05 00:20:49.314990000,59.44040067943765,24.74854540975139,59.49908334020814,24.83125717154472,1.992,542472.3283676894,6589411.893821999,547084.1343392935,6596004.296012915,1646439649.31499,8045.40371681297
423755,2022-03-25 07:15:44.206000000,59.427906947278416,24.77457123296108,59.41381199944409,24.743894951501108,0.5872969406601869,543965.0363734826,6588036.886956987,542241.3225169673,6586447.034456249,1648192544.206,2344.956381949223
263837,2022-03-06 16:25:08.486522000,59.44519565272657,24.70442557763108,59.40803813506293,24.69687858555477,1.03625,539963.4623861453,6589918.937806642,539578.3275615986,6585775.164564915,1646583908.4865222,4161.632553689552
236064,2022-03-26 19:03:50.173718000,59.44313916126306,24.699874739452724,59.486839623882005,24.86868550644895,2.6375,539707.6840960948,6589687.143221905,549221.7016613572,6594667.230002045,1648321430.173718,10738.61232049276
477,2022-03-07 14:17:30.769980000,59.425086447943706,24.647405698501128,59.44912489058864,24.883113235339856,3.33775,536750.3381747934,6587646.177032232,550094.4787807721,6590476.599956825,1646662650.76998,13641.018380025404
405115,2022-03-15 01:07:45.373165000,59.43207416962733,24.746284000957928,59.43648458981443,24.754937461140443,0.17125,542354.3419544722,6588482.9052191125,542839.9069723494,6588979.713058297,1647306465.3731651,694.687998788504
59868,2022-03-28 22:45:19.126303000,59.44757196113807,24.73455310779213,59.4847497442692,24.854178361401075,1.95425,541669.691093669,6590201.989321875,548402.7033614094,6594423.864338491,1648507519.126303,7947.180811675658
251807,2022-03-19 10:59:12.840000000,59.44861333699583,24.73089422769426,59.4145887202129,24.81634558999905,1.5108173573845307,541460.8744541341,6590315.730327722,546354.1115867709,6586581.404882172,1647687552.84,6155.40056937757
166843,2022-03-26 03:30:10.886000000,59.3995902045004,24.661635358958083,59.43890809750637,24.73761734590416,1.5235135291290665,537586.0832097125,6584813.809786602,541854.1257048096,6589238.753320949,1648265410.8860002,6147.870527435939
118732,2022-03-23 10:31:15.105180000,59.39575583595885,24.65827327027005,59.41046834833296,24.64327518158866,0.4579999999999999,537399.2882776929,6584384.789060382,536531.491709604,6586015.475799468,1648031475.1051798,1847.2168591202887
500295,2022-03-18 14:11:04.762932000,59.42144522417494,24.744431627466746,59.42954625029317,24.741866931435705,0.2275,542262.3585011754,6587297.694785786,542106.7820345764,6588198.518941863,1647612664.762932,914.1598312835212
372517,2022-03-08 17:05:30.501395999,59.38488945471747,24.725620017024845,59.39066582288718,24.65224941930581,1.0305,541238.4945177226,6583213.78036375,537062.5724360675,6583814.428165595,1646759130.501396,4218.898317560699
165969,2022-03-16 07:16:32.298078000,59.4311624321472,24.74701418625593,59.41410053309293,24.81676163376646,1.07725,542396.9120705391,6588381.800710403,546378.3966208227,6586527.310385468,1647414992.298078,4392.192344311054
339726,2022-03-06 14:32:50.587404000,59.39744541266211,24.638874028783864,59.4860629367338,24.87359623436853,4.08075,536295.3764544962,6584562.348465166,549501.0659096766,6594584.322349952,1646577170.587404,16578.003333754856
444411,2022-03-04 17:07:26.224303000,59.39701067395293,24.66024326200311,59.43674504043853,24.75434688063916,1.70875,537509.8322628516,6584525.675618108,542806.0688276925,6589008.349739583,1646413646.224303,6938.622992359356
271157,2022-03-12 19:25:31.882511000,59.436626885892,24.750477774271413,59.43475843831882,24.82254747785976,1.00125,542586.6694799952,6588992.7247536825,546678.6988790139,6588832.538966441,1647113131.8825111,4095.1634996502808
368741,2022-03-23 18:06:21.806645000,59.446603684128114,24.80387419699296,59.44449951929138,24.751246356930967,0.7325,545603.2468794027,6590139.221043424,542620.4591616415,6589870.211550958,1648058781.806645,2994.8937671081158
290601,2022-03-22 19:19:45.369000000,59.42970215204788,24.74549472125902,59.44924503960179,25.17936359842544,6.050375516894203,542312.4861510346,6588218.168947237,566897.4910595743,6590748.334797606,1647976785.369,24714.857992375684
90889,2022-03-04 22:26:02.442640000,59.43856324235745,24.87803509095495,59.44861984230423,24.688422099159304,2.6455,549821.8397090449,6589296.293438607,539051.6704633208,6590290.965460352,1646432762.4426398,10816.002866696323
34455,2022-03-21 19:13:51.609803000,59.44462534504022,24.74298653260108,59.42610357789944,24.787961108884907,0.80825,542151.7185587388,6589879.008988001,544727.3774978213,6587844.848954418,1647890031.609803,3282.046010144391
360468,2022-03-15 19:45:39.177090000,59.48679147263756,24.84365792876372,59.44270382614364,24.752878290764706,1.75575,547803.7253958118,6594643.765179718,542715.285103434,6589671.212111825,1647373539.17709,7114.6685532148485
79780,2022-03-15 04:06:53.113291000,59.43075141235149,24.75627180850513,59.42620863549551,24.746725429511923,0.18275,542922.8240557875,6588341.901619083,542386.6678544588,6587829.775467246,1647317213.113291,741.4422887986963
277213,2022-03-07 09:29:03.286263000,59.428350371571895,24.75181815839787,59.45227478507586,24.87814578581953,1.87425,542673.0621269266,6588071.589242535,549808.1231100119,6590823.787079492,1646645343.286263,7647.46285810508
71055,2022-03-01 05:57:14.656286000,59.40884817483228,24.70348740297927,59.44049162435247,24.830277707843685,1.966,539952.7067822134,6585869.319218418,547109.4532817053,6589476.601680151,1646114234.656286,8014.456139796352
600217,2022-03-06 23:12:08.067598000,59.4369710127666,24.75097837111172,59.43762589083208,24.75431655600263,0.125,542614.645993021,6589031.377804018,542803.2445909928,6589106.455511967,1646608328.067598,202.99284073048693
422012,2022-03-07 14:14:25.886953000,59.44220283942994,24.87043277857481,59.42543569361403,24.768230931395426,1.49225,549385.2289234377,6589696.107710582,543608.3266314354,6587757.456917467,1646662465.8869529,6093.518440850765
563228,2022-03-09 15:03:57.338383000,59.44107876194912,24.83072109630445,59.39838511068253,24.7007854745152,2.15725,547133.7995324305,6589542.318429239,539811.4410640755,6584702.151743383,1646838237.3383832,8777.479540617589
311575,2022-03-22 05:51:03.973037000,59.481679641075104,24.93918946369795,59.427849468722144,24.776218192036968,2.71,553224.4140820935,6594146.262185645,544058.5884941169,6588031.564626256,1647928263.973037,11018.252354707076
492544,2022-03-10 01:18:48.572928000,59.45125539778682,24.851599885481743,59.43655087983964,24.738489631963123,1.6215,548303.9728167617,6590690.81682041,541906.5103647666,6588976.707436853,1646875128.572928,6623.118359465238
387894,2022-03-15 05:14:12.339635000,59.42673755701376,24.65675958979056,59.303163556799525,24.66799824425672,3.4325,537279.4991196254,6587835.271410378,538054.5079370359,6574075.839943622,1647321252.339635,13781.240617426436
490280,2022-03-19 17:55:17.327503000,59.46025393965489,24.87390098773539,59.42661692955223,24.783694295916888,1.56125,549555.7924508882,6591709.493405705,544484.5214373377,6587899.197437993,1647712517.3275032,6343.196753565188
98523,2022-03-22 08:08:22.268089000,59.4301376750549,24.728942888564124,59.43193754396713,24.74088968993929,0.173,541372.5541050795,6588256.360449949,542048.375718204,6588464.291567284,1647936502.268089,707.0857107324927
115121,2022-03-10 10:59:04.878671000,59.403536840267655,24.69111060451857,59.44096585263025,24.747385169642502,1.29925,539255.9206686253,6585270.340272165,542405.7977519676,6589474.1191641865,1646909944.8786712,5252.94989631269
363716,2022-03-27 22:38:06.757440000,59.4883372346492,24.862645182528023,59.4381615910519,24.75810170795637,2.0105,548877.3164233215,6594829.644189321,543017.347184284,6589168.552951425,1648420686.75744,8147.833668297961
162022,2022-03-22 07:38:10.874000000,59.4293040179476,24.72044139510329,59.40708320080064,24.69763260796205,0.6826132715878552,540891.0516598437,6588158.279270437,539622.2561700924,6585669.232021473,1647934690.8739998,2793.7784812659656
282358,2022-03-26 19:13:24.586000000,59.43789031227169,24.700834563823594,59.43474035430292,24.80923558680257,1.5061690254321884,539768.2476049135,6589102.993794868,545923.3244058824,6588821.335746237,1648322004.586,6161.517806692061
411948,2022-03-12 20:30:59.100143000,59.429966069976366,24.77205175699929,59.54638991251992,24.79828389570315,3.2510000000000003,543819.3957624317,6588264.619359129,545153.8283235371,6601251.617707347,1647117059.1001432,13055.375764670333
368608,2022-03-18 17:24:00.845000000,59.44097436136937,24.70330696760654,59.446045693959206,24.753485543231044,0.7197071143531983,539904.9345003576,6589448.022773492,542745.5546931176,6590043.87803761,1647624240.845,2902.4414852487607
399172,2022-03-15 10:43:08.089000000,59.43349497838162,24.71824249859465,59.414639428796185,24.816733987760006,1.4627565128557238,540761.2514814481,6588623.807880623,546376.0958953602,6586587.322083017,1647340988.089,5972.750806478801
416755,2022-03-04 21:08:50.162929000,59.3980799036524,24.676899190708408,59.43965406107286,24.77682150316923,1.8035,538454.8574624595,6584654.217034242,544077.6015212007,6589346.964274392,1646428130.1629288,7323.737257032696
492628,2022-03-08 22:27:28.991975000,59.44554586160503,24.745380068490128,59.36849183733028,24.665527835861848,2.408,542286.3654642522,6589983.0598547235,537841.5722735192,6581351.717863437,1646778448.9919748,9708.565861080382
244255,2022-03-04 13:54:25.941006000,59.41477621869559,24.64193779064959,59.43265980566842,24.774323320985733,1.9025,536450.9510461524,6586494.64088384,543944.8532090976,6588566.181007491,1646402065.9410062,7774.950039176748
40698,2022-03-02 04:02:17.727408000,59.4457362766718,24.73873323832067,59.42974354194593,24.74847781405516,0.46375,541909.0639731905,6590000.100305726,542481.7408544627,6588224.665203585,1646193737.7274082,1865.5102820023385
45959,2022-03-27 22:04:06.328000000,59.44301363195309,24.84435342221952,59.44106273012533,24.77204877780857,0.996643315424249,547904.5223078704,6589767.514119712,543804.9982379932,6589500.760550651,1648418646.328,4108.193650025455
59178,2022-03-03 17:08:41.144096000,59.4325446881479,24.75232049399921,59.43999897389379,24.748299497489626,0.214,542696.332772708,6588539.14705501,542458.8751652138,6589366.988778451,1646327321.144096,861.2247293400704
59411,2022-03-15 14:30:58.294000000,59.43144469557887,24.75748481853517,59.43057516717845,24.744801546689907,0.1770159112648926,542990.7943295321,6588419.908708365,542272.0649512437,6588314.984071739,1647354658.2940001,726.3477807399371
168773,2022-03-28 20:42:35.649777000,59.442876788143046,24.80444302516824,59.33028402629944,24.77031211392404,3.16,545640.4938222298,6589724.440879594,543848.18793609,6577159.357264567,1648500155.649777,12692.268774419214
269500,2022-03-10 22:14:17.973000000,59.43684486664384,24.75215864205663,59.38324136794596,24.69314738101438,1.7014837465384147,542681.7758386426,6589018.075776375,539394.9715402606,6583010.671240236,1646950457.973,6847.7727588383505
559099,2022-03-13 23:16:54.493000000,59.37794547142675,24.69230749808348,59.3213998426589,24.557142819202177,2.435056857974783,539353.3276415538,6582420.231942616,531722.584812514,6576049.620420047,1647213414.493,9940.469168728177
216171,2022-03-04 13:01:44.763836000,59.444029050092965,24.88854869538053,59.439791484276384,24.773839904343184,1.59575,550410.306507346,6589913.016249453,543908.253630443,6589360.317433508,1646398904.763836,6525.501329031268
174427,2022-03-15 06:25:35.577511000,59.41502995507902,24.80156888934096,59.40172810174474,24.71162817484263,1.30125,545514.5070763106,6586620.437707459,540423.438149764,6585081.037207554,1647325535.5775108,5318.7157015537805
584190,2022-03-17 22:15:56.268112000,59.3983214041037,24.68982616067419,59.49518933268512,24.85469769118405,3.5295,539188.9403965076,6584688.601308535,548417.310852344,6595587.193868735,1647555356.268112,14280.831245533349
395304,2022-03-26 02:58:58.700607000,59.43969923448506,24.74859654218761,59.44841862856703,24.808329418546247,0.86325,542476.1015857743,6589333.786351495,545853.5398871787,6590344.438785601,1648263538.700607,3525.4088872579723
343486,2022-03-04 11:49:38.219581000,59.415622728707,24.7226683120834,59.4027423338074,24.79796075822913,1.104,541033.8633303896,6586635.569095794,545325.9247910467,6585249.201671023,1646394578.219581,4510.410870256078
162287,2022-03-03 18:15:17.554382000,59.4343184220945,24.820964399291093,59.43147206951892,24.790740801899567,0.4265,546589.4652813827,6588782.421990169,544878.1048592721,6588444.74019357,1646331317.554382,1744.35761531883
327415,2022-03-14 21:54:38.849933000,59.44200635483524,24.737685859939155,59.42739127590168,24.77414571744421,0.64825,541854.2173274325,6589583.93767091,543941.5479821329,6587979.163691945,1647294878.8499331,2632.916403081064
83036,2022-03-25 07:32:19.565114000,59.34339175459682,24.65048635614649,59.41716974979772,24.741422166333408,2.40475,537013.4644125598,6578547.2653010525,542096.7790573686,6586819.524741879,1648193539.565114,9709.292663962062
75474,2022-03-19 23:54:10.575519000,59.43667798137568,24.75014853255064,59.41431283436256,24.831385012003803,1.2865,542567.9234253741,6588998.2077136105,547208.4245762439,6586561.161195905,1647734050.575519,5241.511867837784
620975,2022-03-23 19:42:08.117000000,59.45613378319859,24.867108503629247,59.43365915655737,24.77437810403304,1.4354510427549716,549176.5700362229,6591245.522341907,543946.6768909411,6588677.5422076285,1648064528.1169999,5826.3457055958315
476639,2022-03-07 22:07:18.161465000,59.43266481268088,24.760496058820504,59.42852635513446,24.79807920708264,0.53375,543160.1478875777,6588557.760894054,545298.4772790284,6588121.528938544,1646690838.1614652,2182.3727695675275
534365,2022-03-28 21:47:26.458701000,59.425849880851096,24.70903367038049,59.42725598886232,24.75327817247209,0.615,540247.6600395316,6587766.59409486,542757.2979083784,6587950.607162934,1648504046.4587011,2516.3749803977025
445606,2022-03-09 15:15:48.145336000,59.4547661513607,24.843757812806395,59.43674767067339,24.751029286396307,1.38025,547854.2630118019,6591076.283304916,542617.8136648542,6589006.5302404305,1646838948.1453362,5630.655335846381
392262,2022-03-11 06:50:22.477045000,59.440149908278656,24.772128256020164,59.43911355471953,24.772712940030107,0.125,543810.6780925241,6589399.1259425795,543845.1816739773,6589284.060323812,1646981422.477045,120.1274063460337
376667,2022-03-14 19:41:00.621704000,59.44423114872747,24.74275761048388,59.442425821944106,24.75291239156269,0.1495,542139.2179684931,6589834.9521964425,542717.5673946874,6589640.264595725,1647286860.6217039,610.2387407012044
68156,2022-03-23 17:06:38.374190000,59.3878956082022,24.82337634882532,59.45337158321136,24.88571056467105,2.01225,546789.8169228932,6583612.797680663,550235.556513211,6590951.607620742,1648055198.37419,8107.481277245685
279497,2022-03-12 23:42:42.629118000,59.39939071591897,24.68103342182949,59.398513820748825,24.685627787692965,0.125,538688.2337921469,6584802.616031739,538950.2205668092,6584707.590711182,1647128562.629118,278.6877852452327
432514,2022-03-06 23:32:27.113000000,59.43387375114524,24.768099773943785,59.42736463263698,24.773893098602205,0.2057149326819806,543590.1177106526,6588697.350896532,543927.2438788012,6587976.030241433,1646609547.113,796.2145067274089
345451,2022-03-05 12:44:35.135197000,59.44086106868674,24.842863632217856,59.43143032289776,24.74413740039603,1.3945,547823.0165273428,6589526.6628051335,542233.315251921,6588409.828429866,1646484275.135197,5700.182397979297
356122,2022-03-19 06:47:24.151601000,59.41608870113658,24.65093185295473,59.44150015006248,24.809371046342907,2.3085,536960.2232377965,6586645.771926005,545921.9246362727,6589574.450458546,1647672444.1516008,9428.109561434714
197359,2022-03-19 09:19:24.294369000,59.41253213551603,24.63897656383328,59.459112392370464,24.874507720734496,3.51425,536285.1911973729,6586243.046459743,549591.8541357118,6591582.777165865,1647681564.294369,14338.06132531392
